generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,api_key_disabled,api_key_name,app_name
gen-1787536067-XI0LdezxBlj3WS4sYxQj,2026-08-24 01:47:47.173,0.459996,,,,0,135122,3642,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,37614,4654,false,Nexus-Key,Aider
gen-1787535883-GJ6NYTAPgPFNCweU4G07,2026-08-24 01:44:43.479,0.000837,,,,0,219,12,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,1149,1092,false,Nexus-Key,Aider
gen-1787535883-V447FltqrvoWogSKEq3y,2026-08-24 01:44:43.057,0.009717,,,,0,2054,237,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,9903,6597,false,Nexus-Key,Aider
gen-1787535879-cbwuFIpKKwzuc9hJKrg6,2026-08-24 01:44:39.960,0.024696,,,,0,8157,15,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,2257,1862,false,Nexus-Key,Aider
gen-1787535835-Qnd3MHEDY4PRa2u1BqaR,2026-08-24 01:43:55.786,0.46326,,,,0,130810,4722,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,42960,7487,false,Nexus-Key,Aider
gen-1787535597-cSu8uTNufisbOBsdkju3,2026-08-24 01:39:57.535,0.009177,,,,0,2054,201,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,3663,1031,false,Nexus-Key,Aider
gen-1787535595-WlJ331rHmVqxU2BjrsE8,2026-08-24 01:39:55.531,0.005361,,,,0,1702,17,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,1410,1055,false,Nexus-Key,Aider
gen-1787535580-cVRtbUScRFMGM1KzfJBx,2026-08-24 01:39:40.728,0.401259,,,,0,129923,766,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,13946,7444,false,Nexus-Key,Aider
gen-1787535452-BwOXwK3Ed76qZtLhINhG,2026-08-24 01:37:32.471,0.009717,,,,0,2054,237,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,5147,1743,false,Nexus-Key,Aider
gen-1787535450-Yb01yCE5X7RtEPtMjm5T,2026-08-24 01:37:30.343,0.012606,,,,0,4112,18,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,1540,1166,false,Nexus-Key,Aider
gen-1787535428-pHXCjTfODYZ2Z2L8VKAp,2026-08-24 01:37:08.481,0.406899,,,,0,127968,1533,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,20984,6913,false,Nexus-Key,Aider
gen-1787534870-NQLHc2lPssMdyUGrSmnS,2026-08-24 01:27:50.302,0.009537,,,,0,2054,225,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,3981,793,false,Nexus-Key,Aider
gen-1787534862-LmjtKVWLqnLR8EV1LqDS,2026-08-24 01:27:42.865,0.012288,,,,0,4001,19,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,6883,6393,false,Nexus-Key,Aider
gen-1787534843-ZcKIO7LzZFryFtXI0M3b,2026-08-24 01:27:23.699,0.395256,,,,0,125037,1343,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,18175,4810,false,Nexus-Key,Aider
gen-1787534404-bH7Mk654VAehytC1UmWv,2026-08-24 01:20:04.410,0.009717,,,,0,2054,237,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,5644,1990,false,Nexus-Key,Aider
gen-1787534402-L7INnUyzwwAAVi0lRESd,2026-08-24 01:20:02.180,0.014859,,,,0,4878,15,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,1526,1161,false,Nexus-Key,Aider
gen-1787534378-uXLnmEyNs54CK8a9gzqP,2026-08-24 01:19:38.169,0.392775,,,,0,121700,1845,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,22956,7088,false,Nexus-Key,Aider
gen-1787533810-UeyuhhxTjXGo4B64z7lP,2026-08-24 01:10:10.352,0.009207,,,,0,2054,203,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,3607,835,false,Nexus-Key,Aider
gen-1787533808-DFCuPgdAS9Jzl7bRYNT2,2026-08-24 01:10:08.543,0.014355,,,,0,4700,17,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,1312,1001,false,Nexus-Key,Aider
gen-1787533777-UvL6lplMwbVsHIzVMVPL,2026-08-24 01:09:37.218,0.389478,,,,0,116916,2582,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,30414,6989,false,Nexus-Key,Aider
gen-1787533282-gLsel9rUVW2ZoY0Fxoed,2026-08-24 01:01:22.642,0.014517,,,,0,2054,557,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,8153,782,false,Nexus-Key,Aider
gen-1787533280-NbkAoPpIgiTG5DNx7YML,2026-08-24 01:01:20.393,0.013311,,,,0,4352,17,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,1627,1174,false,Nexus-Key,Aider
gen-1787533253-dEOGWQhbrhrSEas6THaw,2026-08-24 01:00:53.470,0.375756,,,,0,113812,2288,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,25753,6649,false,Nexus-Key,Aider
gen-1787532708-D6JhWHcvCOCrY5vjOeya,2026-08-24 00:51:48.232,0.013887,,,,0,2054,515,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,8058,1004,false,Nexus-Key,Aider
gen-1787532705-6V6lOuBHk5HTBMZCYRLI,2026-08-24 00:51:45.275,0.039978,,,,0,13246,16,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,2019,1748,false,Nexus-Key,Aider
gen-1787532642-VvKnIlQp4wPlioaZkngx,2026-08-24 00:50:41.870,0.392841,,,,0,101622,5865,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,55614,6051,false,Nexus-Key,Aider
gen-1787532372-gI3qmBisbfFKeePiAXcu,2026-08-24 00:46:12.535,0.009717,,,,0,2054,237,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,4848,1563,false,Nexus-Key,Aider
gen-1787532364-Kod879X26ufH65iieMKW,2026-08-24 00:46:04.493,0.036576,,,,0,10437,351,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,7430,2065,false,Nexus-Key,Aider
gen-1787532312-5AmJRnd2ObytMVLchXFh,2026-08-24 00:45:12.388,0.362124,,,,0,94323,5277,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,50815,5489,false,Nexus-Key,Aider
gen-1787532218-0j7hNWUOPKEuwXoAl3ay,2026-08-24 00:43:38.548,0.009207,,,,0,2054,203,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,3866,1097,false,Nexus-Key,Aider
gen-1787532214-wGtTmk0ZrKWZmIPmKgyo,2026-08-24 00:43:34.882,0.088428,,,,0,29381,19,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,2809,2458,false,Nexus-Key,Aider
gen-1787532102-1sygusDbxLuGpOXtE8Qi,2026-08-24 00:41:42.538,0.431892,,,,0,74599,13873,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,110859,4672,false,Nexus-Key,Aider
gen-1787532003-QUEjbzMUa02U7KU9PlxR,2026-08-24 00:40:03.318,0.020427,,,,0,2054,951,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,12776,783,false,Nexus-Key,Aider
gen-1787532001-DsUD5I5htsrM0t53i6iK,2026-08-24 00:40:01.235,0.010107,,,,0,3284,17,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,1256,938,false,Nexus-Key,Aider
gen-1787531999-lkKjtKuXMYxSkkxtxHcy,2026-08-24 00:39:59.195,0.010224,,,,0,3328,16,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,1256,889,false,Nexus-Key,Aider
gen-1787531979-4emD8yVOEU12UIHnG7zc,2026-08-24 00:39:39.545,0.238212,,,,0,72849,1311,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,18316,3161,false,Nexus-Key,Aider
gen-1787531869-gFq39jTxEjcQwWz3EbXC,2026-08-24 00:37:49.261,0.009207,,,,0,2054,203,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,3697,1023,false,Nexus-Key,Aider
gen-1787531866-uaxzSFjinushhFojkz2J,2026-08-24 00:37:46.468,0.007032,,,,0,2234,22,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,2026,1045,false,Nexus-Key,Aider
gen-1787531853-XkCO4LZyUSOk1QLEKU1m,2026-08-24 00:37:33.816,0.227271,,,,0,71307,890,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,11547,3003,false,Nexus-Key,Aider
gen-1787531772-2wSk4rGfhq3DjLoBDuR4,2026-08-24 00:36:12.097,0.013872,,,,0,2054,514,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,7444,804,false,Nexus-Key,Aider
gen-1787531769-wZjvipeC3RyZy2EzBhJ7,2026-08-24 00:36:09.010,0.0069,,,,0,2230,14,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,2469,2058,false,Nexus-Key,Aider
gen-1787531762-HgdEVZluRuJzgagwOxob,2026-08-24 00:36:02.906,0.214632,,,,0,70854,138,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,5506,4087,false,Nexus-Key,Aider
gen-1787531757-hMMcFEdcgxMJEUqglGVx,2026-08-24 00:35:57.526,0.009207,,,,0,2054,203,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,3480,790,false,Nexus-Key,Aider
gen-1787531754-cEC5dxkM7xVC4JgBWveA,2026-08-24 00:35:54.827,0.05997,,,,0,19910,16,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,2032,1661,false,Nexus-Key,Aider
gen-1787531655-wVKJXA7F1Ly5lvxvwtKw,2026-08-24 00:34:15.420,0.312909,,,,0,56003,9660,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,98115,3115,false,Nexus-Key,Aider
gen-1787531611-x0WOZmOrc5o16xpd3y8M,2026-08-24 00:33:31.303,0.009537,,,,0,2054,225,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,4324,872,false,Nexus-Key,Aider
gen-1787531609-BioHCEhpoaj8QaxazEyS,2026-08-24 00:33:29.190,0.020406,,,,0,6702,20,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,1518,1029,false,Nexus-Key,Aider
gen-1787531588-v7sUsgXYY8WD48zr77my,2026-08-24 00:33:08.414,0.195039,,,,0,52633,2476,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,20059,2613,false,Nexus-Key,Aider
gen-1787531575-oGYb8wxaKEhyhKLIVaOp,2026-08-24 00:32:55.078,0.015747,,,,0,2054,639,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,10562,1059,false,Nexus-Key,Aider
gen-1787531572-fvgnNGDcwJqDhediWrk2,2026-08-24 00:32:52.597,0.047088,,,,0,15621,15,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,1851,1512,false,Nexus-Key,Aider
gen-1787531570-nhjrbDftRHWpkcf6gKDD,2026-08-24 00:32:50.079,0.017955,,,,0,5895,18,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,1717,1242,false,Nexus-Key,Aider
gen-1787531502-w7d6heIckgclmVdTs1Td,2026-08-24 00:31:42.136,0.238752,,,,0,41344,7648,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,66434,2766,false,Nexus-Key,Aider
gen-1787531273-4WZAHalOFhpMelNqiUh1,2026-08-24 00:27:53.769,0.014667,,,,0,2054,567,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,9400,852,false,Nexus-Key,Aider
gen-1787531272-ZnY4ujqdYDHnKf2cOO10,2026-08-24 00:27:52.102,0.002487,,,,0,759,14,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,1001,780,false,Nexus-Key,Aider
gen-1787531267-tDVCL4qX9vVNNU4JlcKr,2026-08-24 00:27:47.309,0.123207,,,,0,40514,111,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,4105,2926,false,Nexus-Key,Aider
gen-1787531208-Tr9t3RrDPt0J5fFhJHDY,2026-08-24 00:26:48.520,0.009717,,,,0,2054,237,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,6067,2154,false,Nexus-Key,Aider
gen-1787531206-JeRgoBfFTpvcsvwcL5k4,2026-08-24 00:26:46.286,0.02436,,,,0,8030,18,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,1610,1223,false,Nexus-Key,Aider
gen-1787531203-aaGh0VNq985FGARwD7rQ,2026-08-24 00:26:43.733,0.003489,,,,0,1098,13,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,1909,1537,false,Nexus-Key,Aider
gen-1787531168-mXN8JaeOHZHOgq7Ik2kx,2026-08-24 00:26:08.115,0.160014,,,,0,36078,3452,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,34754,2656,false,Nexus-Key,Aider
gen-1787531112-epKj5wIErcG6DukmOA1P,2026-08-24 00:25:12.555,0.117207,,,,0,35269,760,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,12286,2752,false,Nexus-Key,Aider
gen-1787530947-oNFjNBAxmO9ai970K3S6,2026-08-24 00:22:27.862,0.015777,,,,0,2054,641,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,10447,1972,false,Nexus-Key,Aider
gen-1787530945-92PRr9v7Lj16qJtRgtXe,2026-08-24 00:22:25.840,0.005934,,,,0,1908,14,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,1594,1061,false,Nexus-Key,Aider
gen-1787530936-yfZ0263O1Ab1kSnLiB49,2026-08-24 00:22:16.717,0.110985,,,,0,33950,609,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,8439,2677,false,Nexus-Key,Aider
gen-1787530678-Xd5QjDfaehVCWuCKef7A,2026-08-24 00:17:58.344,0.009537,,,,0,2054,225,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,4265,1035,false,Nexus-Key,Aider
gen-1787530676-l1oSwhiy76y1HGby9Rf1,2026-08-24 00:17:56.178,0.00852,,,,0,2750,18,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,1420,1143,false,Nexus-Key,Aider
gen-1787530674-hoCZ3I9SwQPXqIQmV9lt,2026-08-24 00:17:54.447,0.00165,,,,0,485,13,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,1217,978,false,Nexus-Key,Aider
gen-1787530660-VocurHLd2AUmsCavNNHN,2026-08-24 00:17:40.715,0.111165,,,,0,31790,1053,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,13025,2658,false,Nexus-Key,Aider
gen-1787530454-iHNlUDRKA8v2qgc3vVff,2026-08-24 00:14:14.752,0.008715,,,,0,2830,15,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,1992,1722,false,Nexus-Key,Aider
gen-1787530452-yMdz2YEwqWMJljWIEowe,2026-08-24 00:14:12.829,0.008391,,,,0,2712,17,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,1226,840,false,Nexus-Key,Aider
gen-1787530442-L6jyz3MZb6OWCuoEbaYF,2026-08-24 00:14:02.331,0.103569,,,,0,30298,845,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,9829,2180,false,Nexus-Key,Aider
gen-1787530360-Q1PwDykw6wrjwEnOuRa3,2026-08-24 00:12:40.046,0.003738,,,,0,1171,15,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,3487,3134,false,Nexus-Key,Aider
gen-1787530356-DeGtF0zhYC0ASjTVhBF9,2026-08-24 00:12:35.908,0.089547,,,,0,29344,101,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,3452,2409,false,Nexus-Key,Aider
gen-1787530280-mEygNOjqCVXmj9Jy0KTj,2026-08-24 00:11:20.875,0.022764,,,,0,7513,15,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,2102,1679,false,Nexus-Key,Aider
gen-1787530277-MvjUC6hCjSL6AY9nEgJj,2026-08-24 00:11:17.913,0.026352,,,,0,8689,19,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,1801,1389,false,Nexus-Key,Aider
gen-1787530248-C8lAIMItYBkV0hYzDT42,2026-08-24 00:10:48.468,0.117069,,,,0,25033,2798,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,28454,2189,false,Nexus-Key,Aider
gen-1787530229-X7QKmZUmjLqQsaGwkA3q,2026-08-24 00:10:29.494,0.089289,,,,0,23828,1187,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,18369,2251,false,Nexus-Key,Aider
gen-1787529820-tup3grPntbVObwXLSDZj,2026-08-24 00:03:39.903,0.016347,,,,0,2909,508,0,0,anthropic/claude-4-sonnet-20250522,Amazon Bedrock,standard,false,true,,end_turn,stop,7402,1038,false,Nexus-Key,Aider
gen-1787435425-p3LebZfA5Sz9E7gajwJd,2026-08-22 21:50:25.248,0.000275,,-0.000087,,0,7473,216,0,5856,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,5131,573,false,Nexus-Key,Aider
gen-1787435409-068UhOlR7RKUPVkU6rgG,2026-08-22 21:50:09.049,0.000144,,,,0,7328,164,0,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,4828,2086,false,Nexus-Key,Aider
gen-1787435402-tJ2AeXtujdglh1w6T2ug,2026-08-22 21:50:02.233,0.000252,,-0.000079,,0,6750,216,0,5280,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,5382,1125,false,Nexus-Key,Aider
gen-1787435387-5ddbtaQujPgWrpW9aw48,2026-08-22 21:49:47.395,0.00013,,,,0,6575,180,0,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,4339,1224,false,Nexus-Key,Aider
gen-1787435385-ievKZCROBd4SRDRXtYnF,2026-08-22 21:49:45.100,0.000197,,-0.000087,,0,6349,36,0,5840,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,2080,1555,false,Nexus-Key,Aider
gen-1787435382-jIXuFBBGPPJrsfG6oF3S,2026-08-22 21:49:42.643,0.000282,,,,0,6315,26,0,0,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,2279,1819,false,Nexus-Key,Aider
gen-1787435380-baK0E0dkJZBtWZN3sZgx,2026-08-22 21:49:40.350,0.000279,,,,0,6284,18,0,0,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,2098,1736,false,Nexus-Key,Aider
gen-1787435364-HQJ9wSgoRDnvLmTNcTjZ,2026-08-22 21:49:24.285,0.000124,,,,0,6279,158,0,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,6567,2512,false,Nexus-Key,Aider
gen-1787435352-Nsdt3snNhVCAZn1y5E9G,2026-08-22 21:49:11.893,0.000119,,,,0,6246,19,0,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,2660,2073,false,Nexus-Key,Aider
gen-1787435281-2wR2yFGij0HY1ZKMMqGY,2026-08-22 21:48:01.112,0.000118,,,,0,6213,20,0,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,1782,1387,false,Nexus-Key,Aider
gen-1787435139-imQPHcJI8ppYuvEb09yK,2026-08-22 21:45:39.051,0.000268,,,,0,6033,19,0,0,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,7152,6719,false,Nexus-Key,Aider
gen-1787435046-FVksTM17p2AxCQlCSoHb,2026-08-22 21:44:06.047,0.000224,,-0.000062,,0,5809,198,0,4192,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,6937,2930,false,Nexus-Key,Aider
gen-1787435042-CZ2xgc5Qj0GA31WY7zix,2026-08-22 21:44:02.124,0.000051,,,,0,1153,7,0,0,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,2943,2879,false,Nexus-Key,Aider
gen-1787435035-KzYOfHiD0QEZZN6knWe3,2026-08-22 21:43:55.419,0.000198,,-0.000073,,0,5559,175,0,4928,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,6151,2275,false,Nexus-Key,Aider
gen-1787435032-YeELI8tkz322xI4RHRr1,2026-08-22 21:43:52.643,0.000181,,-0.00007,,0,5483,64,0,4688,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,2542,1070,false,Nexus-Key,Aider
gen-1787435028-hDbrsXLSFamt2yr7b5p3,2026-08-22 21:43:48.564,0.000176,,-0.000072,,0,5403,69,0,4816,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,3827,1626,false,Nexus-Key,Aider
gen-1787435020-Lg8cT1lfTyg2Yfb7ExA1,2026-08-22 21:43:40.794,0.000178,,-0.000071,,0,5285,106,0,4752,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,7343,4725,false,Nexus-Key,Aider
gen-1787435016-klOj2ELbc1byYW6VBbi3,2026-08-22 21:43:36.760,0.000167,,-0.000069,,0,5228,43,0,4608,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,3771,3118,false,Nexus-Key,Aider
gen-1787435013-31pSAr96YHySaCbPpjFp,2026-08-22 21:43:33.805,0.000164,,-0.000069,,0,5171,42,0,4656,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,2701,1960,false,Nexus-Key,Aider
gen-1787435009-EPFpMIu5MmGv7JYCgpja,2026-08-22 21:43:29.759,0.000172,,-0.000059,,0,5122,36,0,3936,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,3796,3119,false,Nexus-Key,Aider
gen-1787435006-2vy5Q5CHWP0AgTqLGao0,2026-08-22 21:43:26.634,0.000159,,-0.000068,,0,5088,26,0,4592,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,2943,2483,false,Nexus-Key,Aider
gen-1787434984-0RXG5342LS8XfioRB1Ca,2026-08-22 21:43:04.300,0.000225,,,,0,5056,19,0,0,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,2251,1876,false,Nexus-Key,Aider
gen-1787434930-WXlB290HfisbJVtjfGI4,2026-08-22 21:42:10.454,0.000032,,,,0,713,7,0,0,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,933,859,false,Nexus-Key,Aider
gen-1787434924-HMb55lonzawWujFAEqYd,2026-08-22 21:42:04.063,0.000184,,-0.000052,,0,4621,212,0,3488,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,5733,746,false,Nexus-Key,Aider
gen-1787434765-DjHkPG3TqusPY8AMKiVc,2026-08-22 21:39:25.586,0.000186,,-0.000045,,0,4316,265,0,3040,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,12326,6796,false,Nexus-Key,Aider
gen-1787434684-aYUn2f1NLPyRoXNjKR2h,2026-08-22 21:38:03.912,0.000214,,,,0,3861,278,0,0,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,11323,3769,false,Nexus-Key,Aider
gen-1787434496-HUowOzBtawfRUsMCAcEc,2026-08-22 21:34:56.537,0.000133,,-0.000044,,0,3548,136,0,2976,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,7444,4858,false,Nexus-Key,Aider
gen-1787434491-N0q992MrnngonvCO6uSs,2026-08-22 21:34:51.760,0.000112,,-0.000045,,0,3515,19,0,3024,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,4615,4327,false,Nexus-Key,Aider
gen-1787434488-M9U2VSNgvcpTiQQCSpRd,2026-08-22 21:34:48.128,0.000113,,-0.000043,,0,3487,19,0,2880,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,3406,3075,false,Nexus-Key,Aider
gen-1787434485-IFp0l9qjPOcdY2X0KSr7,2026-08-22 21:34:45.311,0.000114,,-0.000043,,0,3447,38,0,2912,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,2543,1887,false,Nexus-Key,Aider
gen-1787434474-MvcL4xTDpUKfYtdK5J5w,2026-08-22 21:34:34.899,0.000067,,,,0,3487,31,0,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,3427,1771,false,Nexus-Key,Aider
gen-1787434468-CfOgMWSy4nrFqHaIu7MQ,2026-08-22 21:34:28.346,0.000108,,-0.000042,,0,3372,19,0,2848,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,6345,6256,false,Nexus-Key,Aider
gen-1787434460-B4zVfmwB23Tj8rBvcmuK,2026-08-22 21:34:20.283,0.000108,,-0.000042,,0,3350,19,0,2816,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,7843,7631,false,Nexus-Key,Aider
gen-1787434454-LjSUUnvPQWmjWTE14vBU,2026-08-22 21:34:14.057,0.000108,,-0.00004,,0,3324,15,0,2688,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,6053,5680,false,Nexus-Key,Aider
